_id,Date,Gender,Player/Team 1 Name,Player/Team 2 Name,Winner Name,Round Number,Court Name,Tournament Name,Score,MatchType
5f21ebe9e7362f4842632d54,2016-01-22,Women,(21) Ekaterina Makarova,(9) Karolina Pliskova,(21) Ekaterina Makarova,Third Round,Margaret Court Arena,2016 Australian Open,(6-3)(6-2),Singles
5f21ebe9e7362f4842632d55,2016-01-22,Women,Laura Siegemund,Annika Beck,Annika Beck,Third Round,Show Court 2,2016 Australian Open,(0-6)(4-6),Singles
5f21ebe9e7362f4842632d56,2016-01-22,Women,(7) Angelique Kerber,Madison Brengle,(7) Angelique Kerber,Third Round,Margaret Court Arena,2016 Australian Open,(6-1)(6-3),Singles
5f21ebeae7362f4842632d69,2016-01-23,Men,(23) Gael Monfils,Stephane Robert,(23) Gael Monfils,Third Round,Hisense Arena,2016 Australian Open,(7-5)(6-3)(6-2),Singles
5f21ebeae7362f4842632d6a,2016-01-23,Men,Dudi Sela,Andrey Kuznetsov,Andrey Kuznetsov,Third Round,Show Court 3,2016 Australian Open,(5-7)(6-3)(1-6)(6-7),Singles
5f21ebeae7362f4842632d6b,2016-01-23,Men,(16) Bernard Tomic,John Millman,(16) Bernard Tomic,Third Round,Rod Laver Arena,2016 Australian Open,(6-4)(7-6)(6-2),Singles
5f21ebeae7362f4842632d6d,2016-01-23,Men,(13) Milos Raonic,(21) Viktor Troicki,(13) Milos Raonic,Third Round,Margaret Court Arena,2016 Australian Open,(6-2)(6-3)(6-4),Singles
5f21ebeae7362f4842632d6e,2016-01-23,Men,(32) Joao Sousa,(2) Andy Murray,(2) Andy Murray,Third Round,Margaret Court Arena,2016 Australian Open,(2-6)(6-3)(2-6)(2-6),Singles
5f21ebeae7362f4842632d70,2016-01-23,Women,(15) Madison Keys,(20) Ana Ivanovic,(15) Madison Keys,Third Round,Rod Laver Arena,2016 Australian Open,(4-6)(6-4)(6-4),Singles
5f21ebeae7362f4842632d72,2016-01-23,Women,Varvara Lepchenko,Zhang Shuai,Zhang Shuai,Third Round,Margaret Court Arena,2016 Australian Open,(1-6)(3-6),Singles
5f21ebf9e7362f4842632fb9,2016-02-24,Men,Jelena Ostapenko,(5) Petra Kvitova,Jelena Ostapenko,Third Round,Centre Court,2016 WTA Qatar Total Open,(5-7)(6-2)(6-1),Singles
5f21ebf9e7362f4842632fba,2016-02-24,Men,(4) Garbine Muguruza,Timea Babos,(4) Garbine Muguruza,Third Round,Centre Court,2016 WTA Qatar Total Open,(6-2)(7-5),Singles
5f21ebf9e7362f4842632fbb,2016-02-24,Men,(13) Caroline Wozniacki,Elena Vesnina,Elena Vesnina,Third Round,Court 1,2016 WTA Qatar Total Open,(5-7)(7-5)(3-6),Singles
5f21ebf9e7362f4842632fbc,2016-02-24,Men,(8) Carla Suarez Navarro,(11) Timea Bacsinszky,(8) Carla Suarez Navarro,Third Round,Centre Court,2016 WTA Qatar Total Open,(6-2)(6-2),Singles
5f21ebf9e7362f4842632fbd,2016-02-24,Men,Monica Niculescu,(3) Agnieszka Radwanska,(3) Agnieszka Radwanska,Third Round,Centre Court,2016 WTA Qatar Total Open,(5-7)(1-6),Singles
5f21ebf9e7362f4842632fbe,2016-02-24,Men,Cagla Buyukakcay,(9) Roberta Vinci,(9) Roberta Vinci,Third Round,Centre Court,2016 WTA Qatar Total Open,(5-7)(1-6),Singles
5f21ebf9e7362f4842632fbf,2016-02-24,Men,Andrea Petkovic,Coco Vandeweghe,Andrea Petkovic,Third Round,Court 1,2016 WTA Qatar Total Open,(6-3)(6-4),Singles
5f21ebf9e7362f4842632fc0,2016-02-24,Men,Saisai Zheng,Eugenie Bouchard,Saisai Zheng,Third Round,Court 1,2016 WTA Qatar Total Open,(7-6)(6-1),Singles
5f21ec01e7362f48426330e9,2016-03-13,Women,(1) Serena Williams,Yulia Putintseva,(1) Serena Williams,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(7-6)(6-6),Singles
5f21ec01e7362f48426330ea,2016-03-13,Women,(19) Jelena Jankovic,Coco Vandeweghe,(19) Jelena Jankovic,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(6-6)(6-1),Singles
5f21ec01e7362f48426330eb,2016-03-13,Women,Yaroslava Shvedova,Nicole Gibbs,Nicole Gibbs,Third Round,Stadium 4,2016 ATP & WTA BNP Paribas Open,(0-6)(4-6),Singles
5f21ec01e7362f48426330ec,2016-03-13,Women,(3) Agnieszka Radwanska,(32) Monica Niculescu,(3) Agnieszka Radwanska,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(6-2)(6-1)(4-1),Singles
5f21ec01e7362f48426330ed,2016-03-13,Women,(30) Ekaterina Makarova,(5) Simona Halep,(5) Simona Halep,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(2-6)(4-6),Singles
5f21ec01e7362f48426330ee,2016-03-13,Women,Johanna Larsson,(8) Petra Kvitova,(8) Petra Kvitova,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(3-6)(6-4)(5-7),Singles
5f21ec01e7362f48426330ef,2016-03-13,Women,Kurumi Nara,Barbora Strycova,Barbora Strycova,Third Round,Stadium 4,2016 ATP & WTA BNP Paribas Open,(6-3)(1-6)(2-6),Singles
5f21ec01e7362f48426330f0,2016-03-13,Women,Kateryna Bondarenko,Lesia Tsurenko,Kateryna Bondarenko,Third Round,Stadium 4,2016 ATP & WTA BNP Paribas Open,(3-6)(6-4)(7-6),Singles
5f21ec01e7362f48426330f1,2016-03-14,Men,Federico Delbonis,(2) Andy Murray,Federico Delbonis,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(6-4)(4-6)(7-6),Singles
5f21ec01e7362f48426330f2,2016-03-14,Men,Andrey Kuznetsov,(3) Stanislas Wawrinka,(3) Stanislas Wawrinka,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(4-6)(6-7),Singles
5f21ec01e7362f48426330f3,2016-03-14,Men,(8) Richard Gasquet,(26) Alexandr Dolgopolov,(8) Richard Gasquet,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(2-6)(6-2)(6-1),Singles
5f21ec01e7362f48426330f4,2016-03-14,Men,(15) David Goffin,Guido Pella,(15) David Goffin,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(4-6)(6-3)(6-2),Singles
5f21ec01e7362f48426330f5,2016-03-14,Men,(6) Tomas Berdych,Borna Coric,(6) Tomas Berdych,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(6-1)(7-6),Singles
5f21ec01e7362f48426330f6,2016-03-14,Men,(17) Bernard Tomic,(12) Milos Raonic,(12) Milos Raonic,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(2-6)(0-3),Singles
5f21ec01e7362f48426330f7,2016-03-14,Men,(13) Gael Monfils,Albert Ramos-Vinolas,(13) Gael Monfils,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(6-1)(6-3),Singles
5f21ec01e7362f48426330f8,2016-03-14,Men,Leonardo Mayer,(10) Marin Cilic,(10) Marin Cilic,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(4-6)(3-6),Singles
5f21ec01e7362f48426330f9,2016-03-14,Women,Eugenie Bouchard,(12) Timea Bacsinszky,(12) Timea Bacsinszky,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(2-6)(7-5)(2-6),Singles
5f21ec01e7362f48426330fa,2016-03-14,Women,(26) Samantha Stosur,Christina McHale,(26) Samantha Stosur,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(6-4)(2-6)(6-4),Singles
5f21ec01e7362f48426330fb,2016-03-14,Women,Daria Kasatkina,Monica Puig,Daria Kasatkina,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(6-4)(3-6)(7-6),Singles
5f21ec01e7362f48426330fc,2016-03-14,Women,(7) Belinda Bencic,Magdalena Rybarikova,Magdalena Rybarikova,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(4-6)(6-3)(3-6),Singles
5f21ec01e7362f48426330fd,2016-03-14,Women,(13) Victoria Azarenka,Zhang Shuai,(13) Victoria Azarenka,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(6-4)(6-3),Singles
5f21ec01e7362f48426330fe,2016-03-14,Women,(17) Elina Svitolina,(9) Roberta Vinci,(9) Roberta Vinci,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(1-6)(3-6),Singles
5f21ec01e7362f48426330ff,2016-03-14,Women,(14) Ana Ivanovic,(18) Karolina Pliskova,(18) Karolina Pliskova,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(2-6)(0-6),Singles
5f21ec01e7362f4842633100,2016-03-14,Women,(25) Johanna Konta,Denisa Allertova,(25) Johanna Konta,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(6-4)(6-1),Singles
5f21ec01e7362f4842633101,2016-03-15,Men,(4) Rafael Nadal,Fernando Verdasco,(4) Rafael Nadal,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(6-711)(7-6),Singles
5f21ec02e7362f4842633102,2016-03-15,Men,(9) John Isner,Adrian Mannarino,(9) John Isner,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(6-4)(7-6),Singles
5f21ec02e7362f4842633103,2016-03-15,Men,(31) Sam Querrey,(7) Jo-Wilfried Tsonga,(7) Jo-Wilfried Tsonga,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(3-6)(4-6),Singles
5f21ec02e7362f4842633104,2016-03-15,Men,(30) Steve Johnson,(5) Kei Nishikori,(5) Kei Nishikori,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(6-7)(6-7),Singles
5f21ec02e7362f4842633105,2016-03-15,Men,(1) Novak Djokovic,(27) Philipp Kohlschreiber,(1) Novak Djokovic,Third Round,Stadium 1,2016 ATP & WTA BNP Paribas Open,(7-5)(7-5),Singles
5f21ec02e7362f4842633106,2016-03-15,Men,(11) Dominic Thiem,(21) Jack Sock,(11) Dominic Thiem,Third Round,Stadium 2,2016 ATP & WTA BNP Paribas Open,(7-5)(6-7)(6-1),Singles
5f21ec02e7362f4842633107,2016-03-15,Men,(18) Feliciano Lopez,(14) Roberto Bautista Agut,(18) Feliciano Lopez,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(7-6)(6-7)(6-4),Singles
5f21ec02e7362f4842633108,2016-03-15,Men,Alexander Zverev,(16) Gilles Simon,Alexander Zverev,Third Round,Stadium 3,2016 ATP & WTA BNP Paribas Open,(6-2)(6-2),Singles
5f21ec06e7362f484263319f,2016-03-26,Men,Yoshihito Nishioka,(14) Dominic Thiem,,Third Round,Stadium,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331a8,2016-03-26,Women,Julia Goerges,(5) Simona Halep,(5) Simona Halep,Third Round,Court 1,2016 ATP & WTA Miami Open,(4-6)(1-6),Singles
5f21ec06e7362f48426331a9,2016-03-26,Women,Yanina Wickmayer,Heather Watson,Heather Watson,Third Round,Court 7,2016 ATP & WTA Miami Open,(6-3)(5-7)(3-6),Singles
5f21ec06e7362f48426331aa,2016-03-26,Women,(1) Serena Williams,Zarina Diyas,(1) Serena Williams,Third Round,Stadium,2016 ATP & WTA Miami Open,(7-5)(6-3),Singles
5f21ec06e7362f48426331ab,2016-03-26,Women,Caroline Garcia,(15) Svetlana Kuznetsova,(15) Svetlana Kuznetsova,Third Round,Court 2,2016 ATP & WTA Miami Open,(6-4)(2-6)(6-7),Singles
5f21ec06e7362f48426331ac,2016-03-26,Women,(19) Timea Bacsinszky,(16) Ana Ivanovic,(19) Timea Bacsinszky,Third Round,Court 1,2016 ATP & WTA Miami Open,(7-5)(6-4),Singles
5f21ec06e7362f48426331ad,2016-03-26,Women,(3) Agnieszka Radwanska,Madison Brengle,(3) Agnieszka Radwanska,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-3)(6-2),Singles
5f21ec06e7362f48426331ae,2016-03-26,Women,(12) Elina Svitolina,(23) Caroline Wozniacki,(12) Elina Svitolina,Third Round,Stadium,2016 ATP & WTA Miami Open,(5-7)(6-4)(7-6),Singles
5f21ec06e7362f48426331af,2016-03-26,Women,(30) Ekaterina Makarova,(8) Petra Kvitova,(30) Ekaterina Makarova,Third Round,Grandstand,2016 ATP & WTA Miami Open,(6-4)(6-4),Singles
5f21ec06e7362f48426331b0,2016-03-27,Men,(19) Viktor Troicki,(15) David Goffin,,Third Round,Court 1,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b1,2016-03-27,Men,Horacio Zeballos,Fernando Verdasco,,Third Round,Grandstand,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b2,2016-03-27,Men,(10) Richard Gasquet,(20) Benoit Paire,,Third Round,Grandstand,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b3,2016-03-27,Men,(11) Marin Cilic,(18) Gilles Simon,,Third Round,Grandstand,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b4,2016-03-27,Men,(1) Novak Djokovic,(25) Martin Klizan,,Third Round,Stadium,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b5,2016-03-27,Men,Lucas Pouille,(8) David Ferrer,,Third Round,Stadium,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331b6,2016-03-27,Men,Yoshihito Nishioka,(14) Dominic Thiem,(14) Dominic Thiem,Third Round,Court 1,2016 ATP & WTA Miami Open,(2-6)(2-6),Singles
5f21ec06e7362f48426331b7,2016-03-27,Men,(31) Steve Johnson,(7) Tomas Berdych,(7) Tomas Berdych,Third Round,Stadium,2016 ATP & WTA Miami Open,(3-6)(1-1),Singles
5f21ec06e7362f48426331b8,2016-03-27,Men,(19) Viktor Troicki,(15) David Goffin,(15) David Goffin,Third Round,Court 1,2016 ATP & WTA Miami Open,(1-6)(1-6),Singles
5f21ec06e7362f48426331b9,2016-03-27,Men,Horacio Zeballos,Fernando Verdasco,Horacio Zeballos,Third Round,Grandstand,2016 ATP & WTA Miami Open,(1-6)(6-4)(7-6),Singles
5f21ec06e7362f48426331ba,2016-03-27,Men,(10) Richard Gasquet,(20) Benoit Paire,(10) Richard Gasquet,Third Round,Grandstand,2016 ATP & WTA Miami Open,(6-3)(6-6),Singles
5f21ec06e7362f48426331bb,2016-03-27,Men,(11) Marin Cilic,(18) Gilles Simon,(18) Gilles Simon,Third Round,Grandstand,2016 ATP & WTA Miami Open,(3-6)(7-6)(3-6),Singles
5f21ec06e7362f48426331bc,2016-03-27,Men,(1) Novak Djokovic,(33) Joao Sousa,(1) Novak Djokovic,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-4)(6-1),Singles
5f21ec06e7362f48426331bd,2016-03-27,Men,Lucas Pouille,(8) David Ferrer,Lucas Pouille,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-7)(7-6)(7-5),Singles
5f21ec06e7362f48426331be,2016-03-27,Men,(6) Kei Nishikori,(27) Alexandr Dolgopolov,,Third Round,Court 1,2016 ATP & WTA Miami Open,,Singles
5f21ec06e7362f48426331bf,2016-03-27,Men,(31) Steve Johnson,(7) Tomas Berdych,(7) Tomas Berdych,Third Round,Stadium,2016 ATP & WTA Miami Open,(3-6)(7-6)(3-6),Singles
5f21ec06e7362f48426331c0,2016-03-27,Women,Coco Vandeweghe,(32) Monica Niculescu,(32) Monica Niculescu,Third Round,Court 1,2016 ATP & WTA Miami Open,(4-6)(1-6),Singles
5f21ec06e7362f48426331c1,2016-03-27,Women,Kristyna Pliskova,Irina-Camelia Begu,Irina-Camelia Begu,Third Round,Court 2,2016 ATP & WTA Miami Open,(5-7)(6-4)(4-6),Singles
5f21ec06e7362f48426331c2,2016-03-27,Women,(22) Madison Keys,(9) Roberta Vinci,(22) Madison Keys,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-4)(6-4),Singles
5f21ec06e7362f48426331c3,2016-03-27,Women,Naomi Osaka,Timea Babos,Timea Babos,Third Round,Court 2,2016 ATP & WTA Miami Open,(5-7)(0-6),Singles
5f21ec07e7362f48426331c4,2016-03-27,Women,(24) Johanna Konta,Elena Vesnina,(24) Johanna Konta,Third Round,Court 1,2016 ATP & WTA Miami Open,(4-6)(6-1)(7-6),Singles
5f21ec07e7362f48426331c5,2016-03-27,Women,(13) Victoria Azarenka,Magda Linette,(13) Victoria Azarenka,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-3)(6-6),Singles
5f21ec07e7362f48426331c6,2016-03-27,Women,Nicole Gibbs,(4) Garbine Muguruza,(4) Garbine Muguruza,Third Round,Stadium,2016 ATP & WTA Miami Open,(1-6)(0-6),Singles
5f21ec07e7362f48426331c7,2016-03-27,Women,Kiki Bertens,(2) Angelique Kerber,(2) Angelique Kerber,Third Round,Grandstand,2016 ATP & WTA Miami Open,(6-1)(2-6)(0-3),Singles
5f21ec07e7362f48426331c8,2016-03-28,Men,Adrian Mannarino,Andrey Kuznetsov,Andrey Kuznetsov,Third Round,Court 1,2016 ATP & WTA Miami Open,(6-2)(5-7)(0-6),Singles
5f21ec07e7362f48426331c9,2016-03-28,Men,Tim Smyczek,(24) Nick Kyrgios,(24) Nick Kyrgios,Third Round,Grandstand,2016 ATP & WTA Miami Open,(4-6)(4-6),Singles
5f21ec07e7362f48426331ca,2016-03-28,Men,(17) Roberto Bautista Agut,(9) Jo-Wilfried Tsonga,(17) Roberto Bautista Agut,Third Round,Stadium,2016 ATP & WTA Miami Open,(2-6)(6-3)(7-6),Singles
5f21ec07e7362f48426331cb,2016-03-28,Men,(6) Kei Nishikori,(27) Alexandr Dolgopolov,(6) Kei Nishikori,Third Round,Grandstand,2016 ATP & WTA Miami Open,(6-2)(6-2),Singles
5f21ec07e7362f48426331cc,2016-03-28,Men,(26) Grigor Dimitrov,(2) Andy Murray,(26) Grigor Dimitrov,Third Round,Grandstand,2016 ATP & WTA Miami Open,(6-7)(6-4)(6-3),Singles
5f21ec07e7362f48426331cd,2016-03-28,Men,Damir Dzumhur,Mikhail Kukushkin,Damir Dzumhur,Third Round,Grandstand,2016 ATP & WTA Miami Open,(4-6)(6-1)(6-2),Singles
5f21ec07e7362f48426331ce,2016-03-28,Men,(16) Gael Monfils,(23) Pablo Cuevas,(16) Gael Monfils,Third Round,Stadium,2016 ATP & WTA Miami Open,(6-3)(6-4),Singles
5f21ec0ae7362f4842633251,2016-04-07,Women,Lourdes Dominguez Lino,Elena Vesnina,Elena Vesnina,Third Round,Althea Gibson Club Court,2016 WTA Tour Volvo Cars Open Cup,(1-6)(3-6),Singles
5f21ec0ae7362f4842633252,2016-04-07,Women,Yulia Putintseva,(3) Venus Williams,Yulia Putintseva,Third Round,Volvo Car Stadium,2016 WTA Tour Volvo Cars Open Cup,(7-6)(2-6)(6-4),Singles
5f21ec0ae7362f4842633253,2016-04-07,Women,(13) Irina-Camelia Begu,Monica Puig,(13) Irina-Camelia Begu,Third Round,Volvo Car Stadium,2016 WTA Tour Volvo Cars Open Cup,(1-6)(6-2)(7-6),Singles
5f21ec0ae7362f4842633254,2016-04-07,Women,Louisa Chirico,(14) Daria Kasatkina,(14) Daria Kasatkina,Third Round,Althea Gibson Club Court,2016 WTA Tour Volvo Cars Open Cup,(0-6)(4-6),Singles
5f21ec0ae7362f4842633255,2016-04-07,Women,Laura Siegemund,Mirjana Lucic-Baroni,Laura Siegemund,Third Round,Althea Gibson Club Court,2016 WTA Tour Volvo Cars Open Cup,(7-5)(6-2),Singles
5f21ec0ae7362f4842633256,2016-04-07,Women,(5) Sara Errani,(10) Samantha Stosur,(5) Sara Errani,Third Round,Volvo Car Stadium,2016 WTA Tour Volvo Cars Open Cup,(6-4)(7-6),Singles
5f21ec0ae7362f4842633257,2016-04-07,Women,(12) Daria Gavrilova,(7) Sloane Stephens,(7) Sloane Stephens,Third Round,Volvo Car Stadium,2016 WTA Tour Volvo Cars Open Cup,(4-6)(3-6),Singles
5f21ec0ae7362f4842633258,2016-04-07,Women,(1) Angelique Kerber,Kristina Kucova,(1) Angelique Kerber,Third Round,Volvo Car Stadium,2016 WTA Tour Volvo Cars Open Cup,(6-2)(6-3),Singles
5f21ec0de7362f48426332b5,2016-04-14,Men,(15) Gilles Simon,(4) Stanislas Wawrinka,(4) Stanislas Wawrinka,Third Round,Court Des Princes,2016 ATP Monte-Carlo Rolex Masters,(1-6)(2-6),Singles
5f21ec0de7362f48426332b6,2016-04-14,Men,(11) David Goffin,Marcel Granollers,Marcel Granollers,Third Round,Court Des Princes,2016 ATP Monte-Carlo Rolex Masters,(6-7)(4-6),Singles
5f21ec0de7362f48426332b7,2016-04-14,Men,(3) Roger Federer,(14) Roberto Bautista Agut,(3) Roger Federer,Third Round,Court Rainier III,2016 ATP Monte-Carlo Rolex Masters,(6-2)(6-4),Singles
5f21ec0de7362f48426332b8,2016-04-14,Men,Damir Dzumhur,(10) Milos Raonic,(10) Milos Raonic,Third Round,Court Des Princes,2016 ATP Monte-Carlo Rolex Masters,(3-6)(6-4)(6-7),Singles
5f21ec0de7362f48426332b9,2016-04-14,Men,Jiri Vesely,(13) Gael Monfils,(13) Gael Monfils,Third Round,Court Des Princes,2016 ATP Monte-Carlo Rolex Masters,(1-6)(2-6),Singles
5f21ec0de7362f48426332ba,2016-04-14,Men,(5) Rafael Nadal,(12) Dominic Thiem,(5) Rafael Nadal,Third Round,Court Rainier III,2016 ATP Monte-Carlo Rolex Masters,(7-5)(6-3),Singles
5f21ec0de7362f48426332bb,2016-04-14,Men,Lucas Pouille,(8) Jo-Wilfried Tsonga,(8) Jo-Wilfried Tsonga,Third Round,Court Rainier III,2016 ATP Monte-Carlo Rolex Masters,(4-6)(4-6),Singles
5f21ec0de7362f48426332bc,2016-04-14,Men,(16) Benoit Paire,(2) Andy Murray,(2) Andy Murray,Third Round,Court Rainier III,2016 ATP Monte-Carlo Rolex Masters,(6-2)(5-7)(5-7),Singles
5f21ec10e7362f4842633339,2016-04-21,Women,Karen Khachanov,(11) Alexandr Dolgopolov,(11) Alexandr Dolgopolov,Third Round,Pista 1,2016 ATP Barcelona Open Banc Sabadell,(4-6)(5-7),Singles
5f21ec10e7362f484263333a,2016-04-21,Women,Radek Stepanek,(16) Andrey Kuznetsov,(16) Andrey Kuznetsov,Third Round,Pista 1,2016 ATP Barcelona Open Banc Sabadell,(2-6)(4-6),Singles
5f21ec10e7362f484263333b,2016-04-21,Women,(13) Jeremy Chardy,(2) Kei Nishikori,(2) Kei Nishikori,Third Round,Pista Central,2016 ATP Barcelona Open Banc Sabadell,(3-6)(5-7),Singles
5f21ec10e7362f484263333c,2016-04-21,Women,Alexander Zverev,Malek Jaziri,Malek Jaziri,Third Round,Pista 1,2016 ATP Barcelona Open Banc Sabadell,(6-7)(4-6),Singles
5f21ec10e7362f484263333d,2016-04-21,Women,(6) Benoit Paire,(9) Pablo Cuevas,(6) Benoit Paire,Third Round,Pista 1,2016 ATP Barcelona Open Banc Sabadell,(6-2)(6-4),Singles
5f21ec10e7362f484263333e,2016-04-21,Women,(1) Rafael Nadal,Albert Montanes,(1) Rafael Nadal,Third Round,Pista Central,2016 ATP Barcelona Open Banc Sabadell,(6-2)(6-2),Singles
5f21ec10e7362f484263333f,2016-04-21,Women,(10) Philipp Kohlschreiber,(7) Feliciano Lopez,(10) Philipp Kohlschreiber,Third Round,Pista Central,2016 ATP Barcelona Open Banc Sabadell,(6-7)(7-5)(6-3),Singles
5f21ec10e7362f4842633340,2016-04-21,Women,(12) Fabio Fognini,(8) Viktor Troicki,(12) Fabio Fognini,Third Round,Pista Central,2016 ATP Barcelona Open Banc Sabadell,(6-3)(6-2),Singles
5f21ec17e7362f4842633441,2016-05-04,Women,Patricia Maria Tig,Madison Keys,Patricia Maria Tig,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,(6-3)(6-4),Singles
5f21ec17e7362f4842633442,2016-05-04,Women,Dominika Cibulkova,Anastasia Pavlyuchenkova,Dominika Cibulkova,Third Round,Estadio 3,2016 ATP & WTA Mutua Madrid Open,(2-6)(6-3)(7-5),Singles
5f21ec17e7362f4842633443,2016-05-04,Women,(8) Carla Suarez Navarro,Samantha Stosur,Samantha Stosur,Third Round,Manolo Santana,2016 ATP & WTA Mutua Madrid Open,(6-4)(2-6)(3-6),Singles
5f21ec17e7362f4842633444,2016-05-04,Women,Daria Gavrilova,(5) Petra Kvitova,,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,,Singles
5f21ec17e7362f4842633445,2016-05-04,Women,(4) Victoria Azarenka,Louisa Chirico,Louisa Chirico,Third Round,Estadio 3,2016 ATP & WTA Mutua Madrid Open,,Singles
5f21ec17e7362f4842633446,2016-05-04,Women,(6) Simona Halep,(10) Timea Bacsinszky,(6) Simona Halep,Third Round,Manolo Santana,2016 ATP & WTA Mutua Madrid Open,(6-2)(6-3),Singles
5f21ec17e7362f4842633447,2016-05-04,Women,Laura Siegemund,Sorana Cirstea,Sorana Cirstea,Third Round,Pista 4,2016 ATP & WTA Mutua Madrid Open,(4-6)(6-7),Singles
5f21ec17e7362f4842633448,2016-05-04,Women,Christina McHale,Irina-Camelia Begu,Irina-Camelia Begu,Third Round,Pista 4,2016 ATP & WTA Mutua Madrid Open,(7-6)(4-6)(4-6),Singles
5f21ec17e7362f4842633449,2016-05-05,Men,(8) Tomas Berdych,(9) David Ferrer,(8) Tomas Berdych,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,(7-6)(7-5),Singles
5f21ec17e7362f484263344a,2016-05-05,Men,Jack Sock,Joao Sousa,Joao Sousa,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,(1-6)(7-6)(2-6),Singles
5f21ec17e7362f484263344b,2016-05-05,Men,(1) Novak Djokovic,(15) Roberto Bautista Agut,(1) Novak Djokovic,Third Round,Manolo Santana,2016 ATP & WTA Mutua Madrid Open,(6-2)(6-1),Singles
5f21ec17e7362f484263344c,2016-05-05,Men,(10) Richard Gasquet,(6) Kei Nishikori,(6) Kei Nishikori,Third Round,Estadio 3,2016 ATP & WTA Mutua Madrid Open,(4-6)(5-7),Singles
5f21ec17e7362f484263344d,2016-05-05,Men,Nick Kyrgios,Pablo Cuevas,Nick Kyrgios,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,(7-6)(4-6)(6-3),Singles
5f21ec17e7362f484263344e,2016-05-05,Men,(11) Milos Raonic,(7) Jo-Wilfried Tsonga,(11) Milos Raonic,Third Round,Arantxa Sanchez,2016 ATP & WTA Mutua Madrid Open,(6-4)(6-4),Singles
5f21ec17e7362f484263344f,2016-05-05,Men,(5) Rafael Nadal,Sam Querrey,(5) Rafael Nadal,Third Round,Manolo Santana,2016 ATP & WTA Mutua Madrid Open,(6-4)(6-2),Singles
5f21ec17e7362f4842633450,2016-05-05,Men,(16) Gilles Simon,(2) Andy Murray,(2) Andy Murray,Third Round,Manolo Santana,2016 ATP & WTA Mutua Madrid Open,(4-6)(2-6),Singles
5f21ec1ae7362f48426334af,2016-05-12,Men,Nick Kyrgios,(5) Rafael Nadal,(5) Rafael Nadal,Third Round,Center Court,2016 ATP & WTA Internazionali BNL d'Italia,(7-6)(2-6)(4-6),Singles
